date_time,wind_speed_BKK,wind_dir_BKK,wind_speed_Chiangmai,wind_dir_Chiangmai,wind_speed_Khonkaen,wind_dir_Khonkaen,wind_speed_Rayong,wind_dir_Rayong,wind_speed_Saraburi,wind_dir_Saraburi,wind_speed_Surat,wind_dir_Surat
2017-08-26 06:00:00,21.0,287.0,10.0,253.0,14.0,347.0,21.0,300.0,24.0,278.0,35.0,268.0
2017-08-26 12:00:00,26.0,302.0,3.0,270.0,15.0,353.0,23.0,307.0,21.0,302.0,36.0,272.0
2017-08-26 18:00:00,23.0,300.0,5.0,350.0,12.0,18.0,25.0,310.0,17.0,305.0,40.0,278.0
2017-08-27 00:00:00,21.0,300.0,3.0,65.0,19.0,65.0,21.0,292.0,14.0,332.0,39.0,275.0
2017-08-27 06:00:00,12.0,333.0,9.0,68.0,25.0,72.0,19.0,307.0,18.0,22.0,33.0,268.0
2017-08-27 12:00:00,9.0,347.0,14.0,93.0,21.0,53.0,14.0,287.0,15.0,15.0,28.0,257.0
2017-08-27 18:00:00,11.0,310.0,11.0,98.0,18.0,53.0,13.0,288.0,7.0,17.0,30.0,268.0
2017-08-28 00:00:00,16.0,283.0,10.0,173.0,24.0,78.0,16.0,283.0,2.0,138.0,32.0,258.0
2017-08-28 06:00:00,21.0,287.0,5.0,207.0,16.0,48.0,25.0,270.0,6.0,293.0,37.0,253.0
2017-08-28 12:00:00,20.0,290.0,3.0,198.0,15.0,17.0,31.0,280.0,8.0,312.0,35.0,278.0
2017-08-28 18:00:00,24.0,263.0,7.0,180.0,10.0,7.0,29.0,263.0,11.0,252.0,40.0,272.0
2017-08-29 00:00:00,27.0,263.0,13.0,238.0,9.0,267.0,27.0,263.0,21.0,243.0,40.0,272.0
2017-08-29 06:00:00,28.0,273.0,14.0,278.0,18.0,262.0,33.0,270.0,26.0,262.0,37.0,265.0
2017-08-29 12:00:00,28.0,287.0,9.0,287.0,13.0,268.0,34.0,285.0,24.0,275.0,27.0,268.0
2017-08-29 18:00:00,31.0,292.0,9.0,278.0,7.0,310.0,29.0,297.0,16.0,300.0,19.0,270.0
2017-08-30 00:00:00,22.0,292.0,8.0,262.0,2.0,255.0,17.0,290.0,10.0,260.0,14.0,280.0
2017-08-30 06:00:00,18.0,270.0,8.0,280.0,10.0,225.0,17.0,260.0,16.0,238.0,17.0,273.0
2017-08-30 12:00:00,15.0,262.0,8.0,282.0,8.0,232.0,19.0,247.0,16.0,248.0,15.0,247.0
2017-08-30 18:00:00,13.0,238.0,7.0,260.0,12.0,178.0,22.0,232.0,24.0,228.0,12.0,237.0
2017-08-31 00:00:00,10.0,217.0,5.0,202.0,19.0,180.0,24.0,208.0,23.0,215.0,14.0,213.0
2017-08-31 06:00:00,18.0,223.0,12.0,212.0,21.0,227.0,24.0,233.0,20.0,218.0,19.0,217.0
2017-08-31 12:00:00,15.0,232.0,11.0,220.0,16.0,222.0,18.0,228.0,15.0,223.0,15.0,225.0
2017-08-31 18:00:00,10.0,248.0,8.0,215.0,18.0,205.0,18.0,233.0,19.0,213.0,14.0,238.0
2017-09-01 00:00:00,11.0,260.0,21.0,233.0,22.0,212.0,20.0,232.0,22.0,232.0,12.0,228.0
2017-09-01 06:00:00,17.0,233.0,16.0,247.0,25.0,242.0,21.0,245.0,23.0,238.0,16.0,243.0
2017-09-01 12:00:00,18.0,258.0,13.0,250.0,20.0,257.0,23.0,252.0,21.0,253.0,17.0,238.0
2017-09-01 18:00:00,22.0,273.0,16.0,247.0,24.0,257.0,33.0,268.0,30.0,257.0,16.0,255.0
2017-09-02 00:00:00,20.0,265.0,26.0,268.0,31.0,265.0,25.0,263.0,30.0,252.0,13.0,260.0
2017-09-02 06:00:00,25.0,265.0,23.0,270.0,28.0,282.0,25.0,265.0,34.0,263.0,19.0,260.0
2017-09-02 12:00:00,26.0,282.0,16.0,270.0,16.0,280.0,22.0,278.0,27.0,270.0,17.0,275.0
2017-09-02 18:00:00,31.0,280.0,13.0,260.0,12.0,240.0,25.0,285.0,28.0,260.0,14.0,300.0
2017-09-03 00:00:00,30.0,292.0,23.0,270.0,11.0,223.0,24.0,298.0,29.0,272.0,12.0,302.0
2017-09-03 06:00:00,31.0,292.0,22.0,285.0,9.0,263.0,18.0,287.0,30.0,277.0,12.0,293.0
2017-09-03 12:00:00,24.0,307.0,11.0,263.0,8.0,232.0,17.0,305.0,15.0,305.0,9.0,295.0
2017-09-03 18:00:00,21.0,293.0,11.0,245.0,11.0,223.0,19.0,308.0,17.0,268.0,18.0,317.0
2017-09-04 00:00:00,15.0,277.0,11.0,268.0,12.0,203.0,14.0,313.0,17.0,245.0,14.0,305.0
2017-09-04 06:00:00,23.0,285.0,7.0,292.0,10.0,235.0,10.0,258.0,16.0,253.0,10.0,297.0
2017-09-04 12:00:00,20.0,270.0,5.0,248.0,10.0,228.0,13.0,260.0,15.0,252.0,12.0,258.0
2017-09-04 18:00:00,13.0,278.0,8.0,208.0,14.0,198.0,14.0,243.0,18.0,237.0,9.0,257.0
2017-09-05 00:00:00,9.0,238.0,13.0,220.0,21.0,197.0,19.0,225.0,21.0,232.0,11.0,268.0
2017-09-05 06:00:00,14.0,207.0,10.0,215.0,16.0,217.0,19.0,218.0,23.0,217.0,9.0,252.0
2017-09-05 12:00:00,11.0,222.0,12.0,202.0,14.0,223.0,19.0,218.0,18.0,205.0,11.0,217.0
2017-09-05 18:00:00,7.0,232.0,9.0,220.0,17.0,220.0,18.0,220.0,18.0,223.0,8.0,213.0
2017-09-06 00:00:00,4.0,242.0,7.0,242.0,18.0,202.0,18.0,220.0,11.0,233.0,6.0,217.0
2017-09-06 06:00:00,9.0,223.0,12.0,212.0,16.0,222.0,17.0,228.0,11.0,215.0,7.0,210.0
2017-09-06 12:00:00,13.0,247.0,12.0,245.0,12.0,202.0,16.0,232.0,16.0,232.0,10.0,205.0
2017-09-06 18:00:00,6.0,277.0,10.0,260.0,18.0,193.0,15.0,232.0,18.0,238.0,5.0,203.0
2017-09-07 00:00:00,11.0,238.0,7.0,255.0,19.0,195.0,19.0,213.0,18.0,225.0,9.0,150.0
2017-09-07 06:00:00,12.0,228.0,9.0,275.0,14.0,225.0,17.0,205.0,16.0,228.0,10.0,162.0
2017-09-07 12:00:00,9.0,220.0,9.0,275.0,15.0,222.0,10.0,198.0,13.0,227.0,12.0,183.0
2017-09-07 18:00:00,6.0,193.0,11.0,250.0,17.0,202.0,9.0,197.0,13.0,217.0,10.0,183.0
2017-09-08 00:00:00,7.0,247.0,14.0,242.0,21.0,205.0,8.0,210.0,8.0,242.0,11.0,168.0
2017-09-08 06:00:00,4.0,220.0,17.0,253.0,20.0,220.0,5.0,200.0,5.0,237.0,11.0,147.0
2017-09-08 12:00:00,4.0,145.0,17.0,267.0,14.0,228.0,5.0,120.0,5.0,188.0,9.0,118.0
2017-09-08 18:00:00,5.0,97.0,20.0,245.0,12.0,225.0,13.0,88.0,9.0,165.0,7.0,90.0
2017-09-09 00:00:00,6.0,155.0,23.0,253.0,16.0,213.0,10.0,97.0,10.0,205.0,5.0,147.0
2017-09-09 06:00:00,9.0,162.0,20.0,265.0,19.0,233.0,11.0,117.0,10.0,213.0,5.0,113.0
2017-09-09 12:00:00,9.0,175.0,25.0,262.0,15.0,237.0,12.0,157.0,10.0,200.0,7.0,143.0
2017-09-09 18:00:00,8.0,190.0,26.0,263.0,14.0,228.0,13.0,178.0,13.0,223.0,8.0,163.0
2017-09-10 00:00:00,11.0,203.0,24.0,270.0,17.0,223.0,16.0,192.0,13.0,233.0,7.0,183.0
2017-09-10 06:00:00,13.0,208.0,18.0,267.0,18.0,248.0,14.0,187.0,11.0,207.0,6.0,180.0
2017-09-10 12:00:00,8.0,277.0,20.0,262.0,9.0,280.0,5.0,217.0,7.0,247.0,9.0,222.0
2017-09-10 18:00:00,6.0,17.0,22.0,270.0,7.0,262.0,3.0,27.0,6.0,292.0,6.0,233.0
2017-09-11 00:00:00,8.0,0.0,16.0,277.0,3.0,287.0,6.0,15.0,8.0,312.0,5.0,265.0
2017-09-11 06:00:00,13.0,50.0,7.0,243.0,4.0,42.0,12.0,70.0,9.0,28.0,3.0,165.0
2017-09-11 12:00:00,9.0,120.0,7.0,250.0,4.0,148.0,14.0,130.0,5.0,120.0,13.0,153.0
2017-09-11 18:00:00,11.0,178.0,13.0,247.0,6.0,192.0,19.0,168.0,10.0,232.0,14.0,178.0
2017-09-12 00:00:00,10.0,212.0,13.0,243.0,9.0,190.0,17.0,205.0,8.0,225.0,18.0,178.0
2017-09-12 06:00:00,7.0,170.0,11.0,245.0,5.0,357.0,8.0,178.0,7.0,150.0,14.0,165.0
2017-09-12 12:00:00,4.0,260.0,11.0,222.0,5.0,33.0,3.0,43.0,4.0,172.0,8.0,192.0
2017-09-12 18:00:00,5.0,42.0,12.0,208.0,3.0,50.0,7.0,57.0,3.0,97.0,7.0,267.0
2017-09-13 00:00:00,4.0,132.0,12.0,213.0,7.0,322.0,4.0,183.0,6.0,175.0,4.0,343.0
2017-09-13 06:00:00,4.0,342.0,7.0,242.0,14.0,357.0,5.0,340.0,6.0,330.0,9.0,258.0
2017-09-13 12:00:00,4.0,350.0,5.0,225.0,9.0,10.0,5.0,330.0,5.0,5.0,19.0,283.0
2017-09-13 18:00:00,9.0,348.0,8.0,240.0,8.0,332.0,7.0,327.0,6.0,332.0,28.0,297.0
2017-09-14 00:00:00,13.0,353.0,9.0,273.0,13.0,343.0,13.0,25.0,10.0,347.0,28.0,310.0
2017-09-14 06:00:00,19.0,352.0,7.0,313.0,14.0,10.0,15.0,17.0,17.0,342.0,33.0,330.0
2017-09-14 12:00:00,17.0,332.0,6.0,330.0,15.0,7.0,17.0,337.0,16.0,342.0,22.0,330.0
2017-09-14 18:00:00,13.0,325.0,7.0,312.0,17.0,17.0,21.0,330.0,14.0,338.0,18.0,317.0
2017-09-15 00:00:00,13.0,320.0,9.0,328.0,21.0,30.0,19.0,348.0,19.0,327.0,21.0,317.0
2017-09-15 06:00:00,16.0,317.0,15.0,2.0,17.0,303.0,18.0,323.0,22.0,322.0,23.0,317.0
2017-09-15 12:00:00,15.0,285.0,18.0,30.0,32.0,292.0,19.0,287.0,20.0,308.0,23.0,285.0
2017-09-15 18:00:00,18.0,267.0,19.0,43.0,40.0,293.0,20.0,250.0,22.0,267.0,28.0,275.0
2017-09-16 00:00:00,18.0,237.0,23.0,15.0,40.0,248.0,21.0,223.0,25.0,240.0,32.0,267.0
2017-09-16 06:00:00,17.0,198.0,35.0,10.0,44.0,207.0,26.0,205.0,26.0,210.0,44.0,257.0
2017-09-16 12:00:00,24.0,185.0,26.0,25.0,35.0,180.0,29.0,190.0,29.0,183.0,61.0,242.0
2017-09-16 18:00:00,30.0,178.0,9.0,128.0,29.0,165.0,28.0,190.0,37.0,173.0,70.0,233.0
2017-09-17 00:00:00,31.0,207.0,41.0,162.0,27.0,162.0,43.0,227.0,32.0,188.0,66.0,225.0
2017-09-17 06:00:00,44.0,203.0,44.0,155.0,25.0,150.0,52.0,225.0,33.0,195.0,58.0,235.0
2017-09-17 12:00:00,41.0,232.0,34.0,150.0,26.0,175.0,45.0,242.0,40.0,212.0,45.0,245.0
2017-09-17 18:00:00,40.0,253.0,30.0,157.0,20.0,202.0,41.0,258.0,42.0,237.0,34.0,257.0
2017-09-18 00:00:00,39.0,267.0,19.0,167.0,17.0,203.0,39.0,277.0,36.0,260.0,25.0,252.0
2017-09-18 06:00:00,43.0,285.0,25.0,190.0,15.0,237.0,42.0,288.0,39.0,280.0,21.0,263.0
2017-09-18 12:00:00,31.0,295.0,21.0,237.0,4.0,283.0,37.0,305.0,26.0,295.0,19.0,278.0
2017-09-18 18:00:00,35.0,292.0,24.0,245.0,10.0,298.0,41.0,302.0,30.0,288.0,29.0,300.0
2017-09-19 00:00:00,41.0,308.0,16.0,255.0,9.0,338.0,45.0,310.0,25.0,298.0,29.0,300.0
2017-09-19 06:00:00,38.0,318.0,6.0,228.0,10.0,18.0,47.0,315.0,22.0,318.0,33.0,300.0
2017-09-19 12:00:00,22.0,317.0,8.0,228.0,6.0,38.0,28.0,320.0,13.0,2.0,26.0,287.0
2017-09-19 18:00:00,15.0,315.0,10.0,257.0,8.0,302.0,27.0,312.0,9.0,347.0,18.0,290.0
2017-09-20 00:00:00,12.0,320.0,6.0,282.0,12.0,272.0,16.0,338.0,12.0,292.0,22.0,292.0
2017-09-20 06:00:00,15.0,337.0,7.0,305.0,10.0,348.0,17.0,350.0,18.0,335.0,26.0,292.0
2017-09-20 12:00:00,18.0,7.0,3.0,313.0,5.0,23.0,20.0,15.0,18.0,5.0,21.0,297.0
2017-09-20 18:00:00,20.0,352.0,4.0,283.0,4.0,20.0,16.0,0.0,12.0,353.0,21.0,297.0
2017-09-21 00:00:00,20.0,0.0,9.0,317.0,7.0,80.0,18.0,0.0,15.0,343.0,22.0,305.0
2017-09-21 06:00:00,23.0,13.0,7.0,18.0,12.0,105.0,24.0,13.0,21.0,3.0,19.0,307.0
2017-09-21 12:00:00,15.0,25.0,3.0,32.0,10.0,97.0,20.0,32.0,14.0,45.0,15.0,303.0
2017-09-21 18:00:00,11.0,72.0,4.0,48.0,7.0,75.0,15.0,75.0,12.0,93.0,15.0,268.0
2017-09-22 00:00:00,16.0,97.0,10.0,97.0,9.0,78.0,14.0,108.0,10.0,123.0,24.0,262.0
2017-09-22 06:00:00,12.0,135.0,8.0,82.0,12.0,88.0,11.0,110.0,5.0,137.0,35.0,263.0
2017-09-22 12:00:00,5.0,132.0,6.0,65.0,9.0,72.0,11.0,72.0,3.0,67.0,42.0,277.0
2017-09-22 18:00:00,5.0,163.0,7.0,88.0,8.0,105.0,8.0,72.0,8.0,293.0,34.0,280.0
2017-09-23 00:00:00,5.0,210.0,10.0,118.0,5.0,135.0,8.0,67.0,9.0,257.0,26.0,270.0
2017-09-23 06:00:00,4.0,247.0,9.0,125.0,9.0,95.0,5.0,25.0,7.0,307.0,31.0,258.0
2017-09-23 12:00:00,6.0,285.0,8.0,85.0,19.0,78.0,5.0,327.0,7.0,358.0,36.0,263.0
2017-09-23 18:00:00,14.0,268.0,8.0,88.0,19.0,83.0,10.0,278.0,6.0,285.0,34.0,267.0
2017-09-24 00:00:00,11.0,298.0,6.0,85.0,15.0,100.0,9.0,262.0,6.0,328.0,45.0,265.0
2017-09-24 06:00:00,10.0,297.0,8.0,107.0,11.0,93.0,10.0,262.0,5.0,345.0,52.0,258.0
2017-09-24 12:00:00,15.0,295.0,8.0,97.0,8.0,97.0,13.0,277.0,4.0,325.0,48.0,260.0
2017-09-24 18:00:00,12.0,262.0,9.0,102.0,9.0,85.0,15.0,272.0,8.0,245.0,54.0,267.0
2017-09-25 00:00:00,14.0,220.0,11.0,152.0,7.0,138.0,14.0,250.0,16.0,217.0,58.0,258.0
2017-09-25 06:00:00,12.0,242.0,7.0,143.0,8.0,205.0,20.0,255.0,13.0,232.0,57.0,257.0
2017-09-25 12:00:00,7.0,258.0,7.0,128.0,3.0,178.0,16.0,245.0,6.0,197.0,53.0,260.0
2017-09-25 18:00:00,12.0,217.0,10.0,143.0,6.0,155.0,23.0,237.0,12.0,160.0,53.0,258.0
2017-09-26 00:00:00,13.0,223.0,14.0,173.0,19.0,165.0,25.0,240.0,14.0,180.0,49.0,257.0
2017-09-26 06:00:00,17.0,215.0,20.0,173.0,22.0,143.0,27.0,235.0,13.0,170.0,40.0,248.0
2017-09-26 12:00:00,17.0,220.0,17.0,158.0,16.0,138.0,22.0,225.0,15.0,192.0,31.0,245.0
2017-09-26 18:00:00,19.0,247.0,20.0,142.0,15.0,127.0,25.0,243.0,19.0,222.0,36.0,248.0
2017-09-27 00:00:00,16.0,230.0,24.0,145.0,13.0,132.0,18.0,240.0,14.0,227.0,28.0,260.0
2017-09-27 06:00:00,12.0,227.0,18.0,142.0,10.0,152.0,11.0,238.0,8.0,210.0,36.0,268.0
2017-09-27 12:00:00,10.0,252.0,12.0,150.0,8.0,152.0,12.0,235.0,11.0,223.0,33.0,267.0
2017-09-27 18:00:00,10.0,293.0,13.0,153.0,8.0,167.0,15.0,277.0,14.0,247.0,25.0,273.0
2017-09-28 00:00:00,10.0,308.0,11.0,168.0,11.0,178.0,13.0,310.0,15.0,260.0,20.0,282.0
2017-09-28 06:00:00,16.0,312.0,6.0,192.0,3.0,330.0,13.0,337.0,15.0,318.0,18.0,290.0
2017-09-28 12:00:00,18.0,327.0,4.0,250.0,10.0,55.0,12.0,337.0,13.0,352.0,16.0,292.0
2017-09-28 18:00:00,16.0,327.0,3.0,317.0,9.0,72.0,14.0,320.0,9.0,7.0,17.0,308.0
2017-09-29 00:00:00,19.0,338.0,2.0,332.0,11.0,105.0,14.0,318.0,9.0,10.0,16.0,317.0
2017-09-29 06:00:00,18.0,358.0,3.0,63.0,13.0,107.0,14.0,338.0,14.0,15.0,17.0,320.0
2017-09-29 12:00:00,12.0,10.0,4.0,98.0,11.0,97.0,11.0,8.0,11.0,43.0,16.0,318.0
2017-09-29 18:00:00,4.0,355.0,9.0,78.0,11.0,68.0,8.0,67.0,12.0,58.0,16.0,320.0
2017-09-30 00:00:00,3.0,348.0,11.0,113.0,16.0,88.0,5.0,140.0,9.0,103.0,15.0,320.0
2017-09-30 06:00:00,9.0,105.0,10.0,125.0,18.0,97.0,11.0,112.0,12.0,118.0,10.0,317.0
2017-09-30 12:00:00,7.0,142.0,8.0,123.0,11.0,100.0,7.0,162.0,11.0,123.0,9.0,288.0
2017-09-30 18:00:00,2.0,138.0,7.0,95.0,6.0,25.0,2.0,180.0,7.0,98.0,11.0,275.0
2017-10-01 00:00:00,5.0,142.0,7.0,105.0,6.0,68.0,1.0,178.0,9.0,105.0,10.0,252.0
2017-10-01 06:00:00,6.0,90.0,6.0,130.0,6.0,65.0,3.0,85.0,5.0,130.0,8.0,217.0
2017-10-01 12:00:00,5.0,112.0,5.0,147.0,6.0,77.0,2.0,155.0,4.0,128.0,8.0,222.0
2017-10-01 18:00:00,4.0,152.0,3.0,255.0,4.0,117.0,3.0,192.0,8.0,173.0,12.0,262.0
2017-10-02 00:00:00,3.0,198.0,4.0,288.0,3.0,130.0,4.0,222.0,6.0,212.0,11.0,275.0
2017-10-02 06:00:00,4.0,322.0,4.0,2.0,5.0,58.0,6.0,277.0,3.0,327.0,12.0,262.0
2017-10-02 12:00:00,8.0,342.0,6.0,30.0,9.0,43.0,6.0,318.0,10.0,358.0,16.0,252.0
2017-10-02 18:00:00,7.0,323.0,8.0,52.0,22.0,62.0,8.0,290.0,11.0,33.0,25.0,260.0
2017-10-03 00:00:00,16.0,342.0,10.0,107.0,25.0,80.0,15.0,302.0,15.0,45.0,33.0,267.0
2017-10-03 06:00:00,21.0,357.0,12.0,117.0,34.0,73.0,18.0,317.0,21.0,40.0,29.0,275.0
2017-10-03 12:00:00,21.0,5.0,9.0,87.0,36.0,80.0,19.0,328.0,24.0,42.0,26.0,258.0
2017-10-03 18:00:00,16.0,332.0,12.0,67.0,36.0,95.0,20.0,312.0,19.0,85.0,29.0,258.0
2017-10-04 00:00:00,7.0,255.0,18.0,103.0,41.0,103.0,20.0,277.0,18.0,108.0,27.0,250.0
2017-10-04 06:00:00,17.0,238.0,23.0,92.0,39.0,105.0,19.0,238.0,13.0,120.0,28.0,242.0
2017-10-04 12:00:00,21.0,225.0,23.0,82.0,39.0,100.0,25.0,225.0,14.0,167.0,25.0,242.0
2017-10-04 18:00:00,25.0,227.0,29.0,95.0,38.0,113.0,29.0,225.0,25.0,202.0,22.0,228.0
2017-10-05 00:00:00,22.0,227.0,50.0,110.0,19.0,143.0,24.0,227.0,23.0,218.0,19.0,227.0
2017-10-05 06:00:00,21.0,210.0,50.0,107.0,19.0,185.0,19.0,217.0,22.0,213.0,18.0,227.0
2017-10-05 12:00:00,19.0,207.0,35.0,122.0,17.0,158.0,18.0,210.0,19.0,207.0,10.0,208.0
2017-10-05 18:00:00,10.0,208.0,16.0,110.0,17.0,183.0,14.0,238.0,15.0,223.0,11.0,240.0
2017-10-06 00:00:00,8.0,275.0,12.0,92.0,14.0,195.0,7.0,275.0,9.0,268.0,4.0,155.0
2017-10-06 06:00:00,6.0,333.0,11.0,93.0,13.0,173.0,6.0,333.0,4.0,320.0,11.0,73.0
2017-10-06 12:00:00,5.0,347.0,9.0,82.0,10.0,165.0,8.0,358.0,5.0,315.0,10.0,72.0
2017-10-06 18:00:00,7.0,322.0,9.0,67.0,11.0,110.0,6.0,355.0,11.0,305.0,5.0,32.0
2017-10-07 00:00:00,19.0,353.0,8.0,103.0,17.0,75.0,12.0,355.0,20.0,343.0,8.0,352.0
2017-10-07 06:00:00,20.0,355.0,6.0,103.0,17.0,72.0,21.0,353.0,18.0,0.0,14.0,350.0
2017-10-07 12:00:00,15.0,2.0,8.0,83.0,17.0,60.0,14.0,10.0,9.0,2.0,18.0,352.0
2017-10-07 18:00:00,10.0,353.0,10.0,80.0,13.0,83.0,7.0,352.0,11.0,20.0,14.0,332.0
2017-10-08 00:00:00,17.0,3.0,10.0,118.0,17.0,85.0,12.0,2.0,10.0,37.0,17.0,347.0
2017-10-08 06:00:00,22.0,35.0,14.0,105.0,20.0,92.0,14.0,43.0,16.0,58.0,15.0,348.0
2017-10-08 12:00:00,20.0,67.0,14.0,102.0,25.0,82.0,18.0,70.0,19.0,72.0,15.0,347.0
2017-10-08 18:00:00,6.0,87.0,15.0,98.0,36.0,72.0,17.0,65.0,18.0,85.0,12.0,3.0
2017-10-09 00:00:00,15.0,72.0,25.0,110.0,42.0,75.0,20.0,63.0,19.0,73.0,6.0,42.0
2017-10-09 06:00:00,17.0,53.0,21.0,100.0,45.0,83.0,18.0,63.0,23.0,68.0,6.0,27.0
2017-10-09 12:00:00,13.0,48.0,11.0,78.0,30.0,78.0,14.0,58.0,25.0,72.0,5.0,33.0
2017-10-09 18:00:00,13.0,48.0,12.0,37.0,25.0,47.0,17.0,40.0,24.0,65.0,3.0,317.0
2017-10-10 00:00:00,9.0,58.0,17.0,38.0,19.0,40.0,13.0,32.0,17.0,73.0,5.0,5.0
2017-10-10 06:00:00,4.0,88.0,23.0,32.0,19.0,307.0,5.0,60.0,3.0,102.0,4.0,257.0
2017-10-10 12:00:00,2.0,195.0,17.0,45.0,19.0,307.0,5.0,173.0,3.0,287.0,6.0,217.0
2017-10-10 18:00:00,4.0,168.0,37.0,42.0,10.0,237.0,7.0,177.0,4.0,260.0,11.0,223.0
2017-10-11 00:00:00,10.0,130.0,27.0,27.0,14.0,158.0,12.0,175.0,8.0,153.0,15.0,200.0
2017-10-11 06:00:00,17.0,133.0,10.0,320.0,12.0,157.0,16.0,163.0,15.0,117.0,28.0,207.0
2017-10-11 12:00:00,15.0,172.0,10.0,225.0,9.0,103.0,15.0,180.0,14.0,172.0,27.0,225.0
2017-10-11 18:00:00,7.0,153.0,16.0,200.0,7.0,123.0,13.0,187.0,17.0,185.0,21.0,255.0
2017-10-12 00:00:00,8.0,102.0,12.0,185.0,10.0,110.0,5.0,113.0,8.0,147.0,21.0,260.0
2017-10-12 06:00:00,12.0,100.0,11.0,162.0,12.0,82.0,9.0,82.0,9.0,93.0,27.0,268.0
2017-10-12 12:00:00,10.0,92.0,11.0,158.0,17.0,72.0,9.0,83.0,11.0,70.0,22.0,268.0
2017-10-12 18:00:00,3.0,32.0,11.0,165.0,22.0,82.0,6.0,65.0,6.0,88.0,26.0,277.0
2017-10-13 00:00:00,2.0,33.0,14.0,160.0,24.0,87.0,4.0,40.0,5.0,80.0,26.0,285.0
2017-10-13 06:00:00,8.0,27.0,13.0,158.0,24.0,87.0,9.0,32.0,10.0,50.0,30.0,270.0
2017-10-13 12:00:00,4.0,337.0,9.0,168.0,28.0,90.0,4.0,325.0,9.0,58.0,30.0,263.0
2017-10-13 18:00:00,5.0,285.0,6.0,205.0,26.0,80.0,8.0,257.0,10.0,62.0,38.0,252.0
2017-10-14 00:00:00,8.0,303.0,10.0,133.0,21.0,80.0,10.0,273.0,13.0,73.0,48.0,255.0
2017-10-14 06:00:00,5.0,337.0,10.0,163.0,15.0,78.0,11.0,272.0,15.0,80.0,47.0,260.0
2017-10-14 12:00:00,5.0,325.0,4.0,178.0,13.0,72.0,12.0,265.0,16.0,78.0,38.0,263.0
2017-10-14 18:00:00,8.0,342.0,5.0,222.0,10.0,50.0,19.0,280.0,16.0,83.0,43.0,265.0
2017-10-15 00:00:00,7.0,357.0,2.0,237.0,10.0,62.0,18.0,303.0,9.0,75.0,53.0,265.0
2017-10-15 06:00:00,5.0,333.0,2.0,112.0,6.0,47.0,17.0,307.0,7.0,57.0,51.0,260.0
2017-10-15 12:00:00,9.0,267.0,2.0,138.0,5.0,173.0,17.0,275.0,9.0,142.0,48.0,258.0
2017-10-15 18:00:00,16.0,243.0,3.0,233.0,9.0,207.0,31.0,260.0,17.0,213.0,43.0,260.0
2017-10-16 00:00:00,21.0,302.0,5.0,235.0,7.0,317.0,40.0,282.0,12.0,282.0,42.0,267.0
2017-10-16 06:00:00,19.0,283.0,6.0,298.0,11.0,335.0,35.0,282.0,15.0,280.0,37.0,263.0
2017-10-16 12:00:00,21.0,278.0,5.0,317.0,10.0,318.0,31.0,275.0,20.0,268.0,31.0,248.0
2017-10-16 18:00:00,21.0,258.0,2.0,45.0,8.0,350.0,29.0,263.0,17.0,255.0,37.0,245.0
2017-10-17 00:00:00,19.0,268.0,6.0,110.0,10.0,118.0,27.0,272.0,17.0,268.0,40.0,253.0
2017-10-17 06:00:00,16.0,262.0,11.0,72.0,17.0,155.0,20.0,273.0,11.0,275.0,43.0,250.0
2017-10-17 12:00:00,14.0,262.0,16.0,85.0,18.0,118.0,19.0,267.0,9.0,248.0,27.0,250.0
2017-10-17 18:00:00,8.0,252.0,16.0,97.0,17.0,93.0,18.0,273.0,13.0,237.0,19.0,240.0
2017-10-18 00:00:00,14.0,263.0,17.0,115.0,27.0,110.0,19.0,272.0,14.0,223.0,24.0,243.0
2017-10-18 06:00:00,18.0,255.0,20.0,100.0,24.0,115.0,18.0,263.0,7.0,197.0,24.0,253.0
2017-10-18 12:00:00,17.0,263.0,17.0,108.0,14.0,117.0,23.0,267.0,8.0,280.0,18.0,242.0
2017-10-18 18:00:00,22.0,275.0,12.0,93.0,13.0,72.0,27.0,300.0,11.0,295.0,18.0,243.0
2017-10-19 00:00:00,20.0,303.0,12.0,117.0,22.0,73.0,26.0,323.0,14.0,302.0,18.0,252.0
2017-10-19 06:00:00,20.0,327.0,12.0,103.0,18.0,77.0,23.0,340.0,14.0,3.0,24.0,255.0
2017-10-19 12:00:00,13.0,327.0,10.0,87.0,13.0,82.0,17.0,335.0,8.0,77.0,19.0,255.0
2017-10-19 18:00:00,16.0,307.0,9.0,100.0,11.0,55.0,23.0,320.0,2.0,358.0,17.0,260.0
2017-10-20 00:00:00,21.0,328.0,7.0,205.0,7.0,15.0,23.0,330.0,7.0,347.0,15.0,275.0
2017-10-20 06:00:00,20.0,348.0,5.0,267.0,9.0,328.0,23.0,357.0,7.0,22.0,23.0,300.0
2017-10-20 12:00:00,15.0,337.0,4.0,272.0,8.0,348.0,16.0,348.0,7.0,348.0,20.0,305.0
2017-10-20 18:00:00,20.0,318.0,12.0,257.0,7.0,335.0,21.0,333.0,18.0,327.0,12.0,275.0
2017-10-21 00:00:00,19.0,315.0,12.0,282.0,9.0,345.0,26.0,333.0,19.0,325.0,9.0,295.0
2017-10-21 06:00:00,16.0,348.0,6.0,282.0,7.0,35.0,26.0,357.0,17.0,353.0,16.0,297.0
2017-10-21 12:00:00,12.0,343.0,4.0,225.0,8.0,67.0,14.0,357.0,13.0,5.0,12.0,297.0
2017-10-21 18:00:00,13.0,303.0,11.0,233.0,11.0,88.0,15.0,315.0,11.0,332.0,9.0,265.0
